data,sample_size,RMSE,MAE,time_took,kernel
airplane,2480,0.913990539,0.644288612,6.196779,RBF(length_scale=1)
airplane,3280,1.04642101,0.665646059,12.087286,RBF(length_scale=1)
airplane,4080,0.863399467,0.609811567,20.670131,RBF(length_scale=1)
airplane,4880,1.163677446,0.691511063,32.910309,RBF(length_scale=1)
airplane,5680,0.988136922,0.652025895,49.790151,RBF(length_scale=1)
airplane,6480,1.12701579,0.689379798,72.052801,RBF(length_scale=1)
airplane,7280,0.977823897,0.647766251,100.715873,RBF(length_scale=1)
airplane,8080,1.069642177,0.674245324,136.300235,RBF(length_scale=1)
airplane,8880,0.998880693,0.636068668,178.386424,RBF(length_scale=1)
airplane,9680,1.165033758,0.686105782,229.370608,RBF(length_scale=1)
airplane,10480,0.900239976,0.634978393,289.205637,RBF(length_scale=1)
airplane,11280,0.938376033,0.649891155,357.068353,RBF(length_scale=1)
airplane,12080,0.993302674,0.651270363,436.102344,RBF(length_scale=1)
airplane,12880,1.010871207,0.658376199,526.200607,RBF(length_scale=1)
airplane,13680,1.04908997,0.668109774,627.616133,RBF(length_scale=1)
airplane,14480,1.097575754,0.660647839,740.737682,RBF(length_scale=1)
airplane,15280,0.962878231,0.66961211,867.27136,RBF(length_scale=1)
airplane,16080,1.026242098,0.655474987,1008.501998,RBF(length_scale=1)
airplane,16880,0.979119881,0.66770928,1163.211208,RBF(length_scale=1)
airplane,17680,0.973617703,0.647047839,1333.443718,RBF(length_scale=1)
